tave,pr,wind_speed,rh,solar_rad
26.14,29.0,1.51,87.24,120.46
26.03,14.5,0.84,87.21,117.93
26.38,7.25,1.17,86.97,97.09
26.96,7.25,0.64,84.19,254.49
27.19,31.52,0.08,85.14,239.58
26.87,0.0,0.52,83.62,246.26
26.94,0.0,0.58,81.99,251.86
27.09,0.0,0.84,83.08,254.11
26.94,0.0,0.4,82.88,217.32
27.09,12.04,0.84,82.6,229.85
26.99,12.04,0.22,83.8,244.16
27.0,0.0,0.49,82.97,232.32
26.93,12.04,0.69,84.2,232.54
27.4,24.07,1.0,84.02,210.75
27.71,12.04,0.56,81.07,142.58
27.56,0.0,2.38,83.8,245.07
28.01,0.0,3.15,82.51,249.79
27.34,0.0,2.4,82.95,214.76
27.43,0.0,1.53,79.5,226.26
28.0,11.9,1.68,79.06,277.29
28.38,0.0,1.86,79.16,273.74
27.91,16.27,1.67,79.79,248.93
27.47,0.0,1.77,82.48,240.58
26.69,10.85,0.89,86.9,225.15
26.36,16.27,0.09,84.2,126.97
26.27,12.7,1.28,78.52,92.97
26.03,0.0,1.55,75.31,83.28
27.32,19.05,0.35,76.07,237.02
27.24,12.7,0.33,78.59,179.32
27.47,6.35,0.67,76.88,220.99
26.77,0.0,2.15,81.94,180.11
26.66,0.0,2.26,85.82,215.67
26.37,0.0,1.03,84.55,188.68
26.71,8.1,0.76,85.1,217.42
26.52,8.1,0.17,84.27,120.38
26.73,0.0,0.08,82.36,206.73
26.76,4.99,0.13,83.06,229.18
27.03,7.49,1.03,80.48,222.45
26.64,2.5,2.26,84.63,233.26
26.53,4.99,1.92,85.49,192.37
25.96,10.26,0.62,84.65,171.52
25.85,10.26,0.65,85.02,157.33
26.7,10.26,1.02,82.82,187.52
26.77,20.53,0.93,82.52,232.43
26.73,0.0,0.6,83.51,223.49
26.41,0.0,0.72,85.76,192.99
26.7,0.0,0.79,81.7,240.99
27.1,0.0,0.68,81.64,253.77
27.02,18.5,0.37,80.67,237.65
26.76,0.0,0.44,82.61,234.93
26.98,0.0,0.82,83.57,205.01
27.18,0.0,0.83,82.36,225.0
27.27,18.71,0.8,82.8,208.82
27.16,0.0,0.65,81.58,174.91
27.29,0.0,0.67,78.2,194.4
27.24,0.0,0.65,78.62,175.58
27.25,4.02,0.61,79.47,179.3
26.72,28.15,0.69,85.34,133.95
25.95,16.08,1.95,81.99,73.35
27.16,0.0,0.74,76.94,193.36
27.32,6.47,1.92,80.47,233.46
27.13,25.87,1.62,84.04,227.13
26.42,6.47,1.49,82.54,115.72
26.87,6.47,0.13,79.52,138.73
26.64,19.41,0.77,83.87,162.88
27.01,0.0,0.16,83.58,199.82
27.45,5.67,0.38,80.18,259.6
27.11,17.0,0.26,81.23,220.96
26.94,22.67,0.07,82.63,205.18
26.84,17.0,0.42,85.11,197.97
26.76,0.0,0.45,82.49,152.41
27.05,0.0,0.49,79.36,224.99
27.03,6.64,0.47,80.53,204.69
27.17,0.0,0.31,77.8,149.5
26.93,6.64,0.52,77.09,135.4
26.74,13.27,1.52,80.19,152.9
27.19,0.0,3.46,77.43,192.09
27.64,0.0,4.9,79.33,240.48
27.82,0.0,3.72,77.94,239.81
27.62,0.0,2.63,81.07,236.59
27.84,0.0,2.85,80.08,246.0
28.15,0.0,2.41,79.46,261.75
27.76,0.0,2.8,81.37,260.84
27.23,0.0,2.61,83.98,266.49
27.38,0.0,2.03,84.47,280.86
26.66,20.79,1.5,87.34,206.02
26.81,5.67,0.79,85.47,236.18
26.9,11.35,1.32,84.81,266.45
26.58,0.0,1.43,85.48,248.39
27.1,0.0,1.77,85.28,252.71
26.64,5.67,1.87,84.79,231.45
25.98,0.0,0.28,85.84,92.72
27.04,0.0,1.16,80.72,254.13
26.84,0.0,0.99,85.02,252.2
27.02,0.0,0.98,82.66,259.53
27.04,0.0,1.28,83.21,243.51
26.93,0.0,0.86,82.63,228.51
27.11,0.0,0.61,80.77,208.84
27.21,10.41,0.22,81.28,254.12
27.28,0.0,0.91,81.53,258.92
27.29,10.41,1.12,79.82,251.22
27.32,0.0,0.87,81.11,253.92
27.37,30.86,0.53,80.36,238.45
27.88,30.86,0.38,78.1,234.08
27.93,0.0,0.58,74.61,229.78
28.06,0.0,0.34,76.14,232.71
27.89,0.0,0.99,80.3,239.33
27.67,14.98,0.91,77.96,213.31
27.9,0.0,0.85,76.0,200.64
28.14,14.98,0.74,74.45,233.02
27.99,0.0,1.22,77.39,231.92
27.94,0.0,1.27,78.85,242.99
27.89,0.0,1.16,76.64,269.76
28.07,0.0,1.33,77.54,268.73
28.35,0.0,0.95,76.95,216.79
28.14,11.61,0.9,76.61,188.63
28.0,23.22,0.85,78.79,212.79
27.71,8.76,1.04,79.41,172.33
27.15,0.0,2.07,84.25,254.31
27.32,8.76,2.19,84.53,224.99
27.92,8.76,1.04,78.15,263.46
27.91,0.0,0.49,77.27,262.28
27.61,20.9,0.61,81.99,263.97
27.74,0.0,0.3,80.97,256.48
28.27,0.0,0.54,78.14,263.11
28.07,18.28,0.55,77.59,251.8
27.98,0.0,0.58,76.87,220.76
27.56,20.11,0.62,75.09,186.98
27.96,0.0,0.1,71.02,169.51
28.35,10.05,0.56,71.19,165.21
28.14,30.16,0.28,73.48,203.81
27.19,0.0,0.7,77.21,120.2
26.39,0.0,1.85,82.84,77.92
26.89,0.0,1.38,81.0,242.38
26.67,0.0,1.5,85.37,273.31
26.91,0.0,0.55,81.99,225.44
27.02,0.0,2.26,77.4,142.19
27.63,0.0,1.08,76.02,204.74
28.45,8.3,0.84,74.51,240.3
28.14,0.0,1.03,79.42,251.13
28.01,0.0,1.0,80.49,275.68
28.3,0.0,0.74,79.34,278.5
28.16,7.14,0.71,80.25,260.22
27.81,7.14,0.92,78.13,223.69
28.05,0.0,0.55,69.91,200.45
28.03,0.0,0.5,74.43,258.85
27.74,0.0,0.89,82.53,269.62
27.42,0.0,0.44,79.81,240.93
27.25,19.89,1.02,79.58,241.29
26.8,9.94,0.43,83.19,166.73
27.15,0.0,1.99,80.85,216.9
27.83,0.0,0.34,78.06,247.08
27.56,4.73,0.62,78.6,234.13
27.76,0.0,0.91,77.37,236.78
28.15,0.0,0.23,71.16,237.64
27.27,4.73,0.52,82.01,252.14
26.3,14.19,0.97,87.19,187.86
26.75,7.53,0.65,85.2,221.01
26.68,0.0,1.54,85.17,249.65
27.06,7.53,1.05,83.06,224.91
27.84,0.0,0.3,79.44,240.42
27.65,0.0,0.62,81.8,254.77
27.4,0.0,0.59,80.08,232.23
27.33,0.0,0.44,80.02,240.29
27.46,0.0,0.94,75.34,232.35
27.5,0.0,0.37,75.66,252.48
27.46,22.1,1.03,81.2,249.44
27.4,0.0,0.46,81.25,260.6
27.5,0.0,0.65,77.53,262.73
27.26,0.0,0.47,80.61,242.67
27.58,0.0,0.84,79.36,231.44
26.56,26.34,1.47,83.71,152.02
26.8,0.0,0.54,81.02,204.28
27.35,2.28,2.52,78.45,207.5
27.44,9.61,1.18,78.88,232.19
27.19,2.28,1.74,78.78,207.23
27.28,0.0,0.78,79.9,216.64
27.48,0.0,0.45,80.52,217.84
27.49,0.0,0.74,80.72,225.86
27.69,0.0,0.46,80.82,219.25
27.17,16.05,1.04,80.75,190.86
26.69,0.0,1.08,81.66,156.48
26.85,0.0,1.41,80.08,204.94
26.75,22.49,3.68,80.14,157.12
25.97,11.24,2.61,87.21,68.55
26.6,0.0,1.78,80.86,171.58
26.62,19.28,2.32,82.56,127.97
25.85,39.35,3.61,84.98,110.08
25.32,20.81,4.7,77.8,77.65
26.0,12.49,3.36,73.97,124.52
27.15,12.49,2.11,76.8,163.24
27.02,0.0,0.75,77.41,157.66
25.51,0.0,1.02,85.58,45.35
26.77,26.89,2.02,80.42,191.25
26.84,0.0,0.29,83.32,193.81
27.31,0.0,0.42,79.5,239.05
27.33,0.0,1.56,79.17,228.02
27.53,0.0,2.73,74.03,245.52
27.01,0.0,3.11,69.53,233.7
26.74,0.0,2.41,71.8,247.91
26.59,0.0,0.85,77.04,244.6
26.7,0.0,0.67,74.92,249.04
26.88,0.0,1.12,72.32,260.62
26.8,0.0,3.68,74.16,248.95
26.92,0.0,3.36,70.46,266.79
27.21,0.0,1.78,67.65,244.25
27.06,0.0,1.03,80.29,217.12
26.85,0.0,0.64,84.4,220.31
27.16,0.0,2.0,79.24,216.49
26.9,9.47,2.27,80.15,194.58
26.27,13.37,1.89,85.25,154.34
26.7,0.0,2.06,80.85,207.31
26.98,0.0,2.07,80.04,201.35
27.19,0.0,1.26,79.49,224.31
27.03,0.0,2.24,78.5,214.06
26.92,0.0,2.34,80.07,172.94
27.03,0.0,4.77,77.23,222.61
26.19,0.0,3.67,79.05,193.28
25.98,0.0,4.57,81.65,172.5
26.11,0.0,3.68,81.49,203.23
26.16,8.4,3.61,82.24,177.8
26.39,0.0,3.51,82.09,173.47
26.86,0.0,3.18,79.36,195.68
27.38,0.0,4.06,70.22,255.85
27.23,0.0,3.4,76.45,202.1
27.25,5.2,2.06,76.53,213.36
26.98,0.0,1.9,77.17,221.82
26.98,4.78,2.05,77.6,190.98
27.31,0.0,1.62,78.47,206.37
27.33,0.0,2.78,78.34,209.46
27.29,0.0,1.31,80.28,223.62
27.29,0.0,0.73,80.9,217.66
26.94,0.0,2.51,72.61,245.45
27.1,0.0,2.73,76.43,232.06
27.09,0.0,2.38,76.1,202.01
27.34,0.0,2.28,71.46,223.33
26.14,21.24,2.76,79.98,119.78
25.51,3.54,1.59,84.7,97.37
26.06,7.08,2.57,84.13,137.88
25.93,9.32,2.5,83.08,97.83
25.96,4.08,1.44,84.08,69.1
26.42,12.24,3.55,79.57,227.58
26.22,4.08,3.93,81.24,194.72
25.23,28.56,4.46,88.47,85.8
25.19,5.97,1.35,89.15,91.52
25.27,17.9,0.94,87.51,98.88
25.86,0.0,0.97,85.19,214.88
26.04,11.93,3.25,84.32,187.52
25.57,17.9,3.0,84.72,175.46
25.06,28.42,2.15,86.68,124.02
25.42,9.47,3.79,82.85,151.52
25.7,9.47,3.24,82.47,189.66
25.46,0.0,2.38,83.71,177.21
25.76,9.47,3.61,81.2,207.62
26.24,0.0,3.66,77.79,230.54
25.34,13.45,3.7,85.02,166.59
25.7,0.0,4.24,80.7,203.31
26.29,0.0,3.08,76.22,214.71
26.14,0.0,2.9,80.83,165.13
26.39,0.0,2.31,77.89,230.43
26.26,0.0,2.1,71.84,249.3
26.29,0.0,1.22,78.69,217.11
26.28,0.0,1.64,77.91,240.84
26.09,0.0,0.47,78.15,241.48
26.57,0.0,1.7,71.18,271.35
26.32,0.0,2.81,66.43,283.24
26.15,0.0,1.79,69.36,268.26
26.02,0.0,2.05,77.15,254.43
26.23,0.0,0.52,78.22,232.38
26.84,0.0,1.16,75.02,269.86
26.65,0.0,1.97,76.33,197.98
26.42,0.0,2.88,72.04,265.62
26.95,0.0,2.7,71.38,289.36
26.84,0.0,1.54,78.11,219.67
26.45,0.0,1.01,79.9,210.5
27.09,0.0,2.63,74.4,260.88
26.48,61.15,2.94,79.46,175.07
26.85,0.0,3.28,72.68,269.5
25.62,0.0,4.0,80.23,78.66
26.15,0.0,1.33,83.36,241.48
26.75,0.0,1.18,82.59,252.78
26.72,0.0,2.16,81.93,217.43
26.38,0.0,0.39,85.18,147.64
26.94,0.0,1.3,80.13,241.65
26.69,0.0,2.0,76.51,278.53
26.67,0.0,1.86,77.49,283.99
26.42,0.0,1.72,76.79,236.16
26.68,0.0,2.45,71.2,296.35
27.08,0.0,2.35,75.63,280.63
26.88,0.0,1.27,80.37,238.14
27.05,0.0,1.55,78.19,266.64
26.77,0.0,2.01,76.3,257.17
27.13,0.0,1.72,74.9,289.49
27.01,0.0,0.99,80.76,243.43
27.22,0.0,1.15,78.72,280.88
27.2,0.0,1.23,78.38,285.15
27.19,0.0,1.4,75.39,272.01
27.48,0.0,1.97,75.38,278.41
27.01,0.0,2.96,72.11,253.45
27.13,0.0,2.35,73.79,275.99
27.2,0.0,2.44,75.5,270.83
27.01,0.0,3.1,71.37,264.69
27.25,0.0,3.18,69.3,296.66
27.05,0.0,3.63,71.18,266.3
26.54,0.0,3.21,76.07,244.55
27.01,0.0,3.31,76.47,266.23
27.18,0.0,3.36,76.87,219.38
27.49,6.66,2.45,77.8,224.6
26.68,10.14,1.73,82.16,208.66
27.18,0.0,1.84,75.68,265.95
27.78,0.0,2.54,71.57,283.25
28.09,7.8,1.18,74.81,275.16
27.77,0.0,0.96,81.64,268.67
27.26,0.0,1.15,83.26,229.67
28.18,10.94,2.79,75.12,271.44
27.64,0.0,3.43,76.73,216.34
27.39,6.46,4.17,74.36,253.82
27.1,0.0,4.47,80.61,191.73
27.33,4.68,2.15,79.57,222.88
27.38,0.0,1.77,79.63,250.98
27.81,7.48,1.85,76.44,249.01
27.35,37.41,2.3,79.77,145.2
27.33,0.0,1.48,78.52,241.15
27.43,7.48,1.87,77.94,207.93
27.51,0.0,2.13,78.36,231.44
26.82,21.21,1.3,81.8,179.07
27.12,10.6,2.13,77.68,229.6
26.71,21.21,2.47,81.73,129.76
27.13,0.0,1.88,80.36,206.65
27.89,0.0,3.1,70.14,279.13
27.45,0.0,1.23,74.74,261.61
26.35,34.97,0.51,87.32,194.4
27.57,0.0,1.18,73.18,289.53
26.9,0.0,1.72,81.19,176.84
27.47,0.0,2.01,76.24,282.69
26.85,0.0,2.3,77.61,240.93
26.49,0.0,2.23,81.59,176.39
27.12,0.0,1.29,78.84,260.09
27.76,0.0,1.28,75.18,303.41
27.77,0.0,1.08,78.56,240.18
28.07,0.0,0.84,77.7,296.22
27.98,0.0,0.9,78.76,265.16
28.22,0.0,1.46,76.33,295.62
28.34,0.0,1.91,68.65,276.63
27.36,34.49,0.81,82.13,131.8
27.47,0.0,2.44,78.7,260.42
27.71,17.24,0.86,74.56,218.18
27.17,0.0,1.04,83.53,229.74
27.84,0.0,1.15,79.28,258.83
28.21,0.0,0.95,79.4,260.79
28.33,0.0,0.87,79.17,276.27
27.91,0.0,0.87,81.83,230.98
26.92,9.87,0.69,83.05,187.26
28.23,0.0,0.71,76.62,249.34
27.94,20.43,1.99,78.43,203.65
27.42,0.0,0.84,81.38,181.26
28.03,0.0,0.81,78.96,270.35
28.41,10.22,0.95,76.69,254.69
26.27,20.43,1.37,86.92,49.24
26.82,19.94,0.5,84.66,132.92
27.55,0.0,0.91,77.42,259.37
27.47,0.0,1.09,74.45,255.28
27.12,0.0,2.75,83.32,173.73
27.41,0.0,1.14,81.6,198.29
27.71,15.4,0.9,81.26,237.37
26.93,15.4,1.3,85.5,119.23
27.04,0.0,1.05,83.76,168.73
27.61,0.0,0.68,82.39,256.73
28.2,0.0,1.14,78.0,244.85
28.24,0.0,0.84,74.94,275.43
28.06,0.0,1.51,78.75,225.12
27.21,0.0,1.54,84.98,170.15
27.64,30.01,1.61,81.82,223.1
27.78,0.0,1.52,81.74,233.29
27.14,0.0,1.21,83.81,189.26
27.65,17.99,1.16,82.25,205.87
27.62,17.99,1.38,82.17,229.43
27.24,0.0,1.1,82.79,168.82
28.03,0.0,1.65,79.29,245.26
28.55,0.0,1.69,79.69,230.47
28.76,7.03,2.31,78.0,250.3
28.85,0.0,2.54,78.23,257.89
28.38,0.0,2.51,79.55,236.45
27.9,14.06,1.74,80.34,196.32
28.07,0.0,2.28,79.01,225.56
28.29,0.0,2.59,79.17,236.86
28.1,0.0,2.57,81.2,224.93
28.0,0.0,1.83,80.57,214.17
27.5,0.0,1.65,82.62,172.81
28.0,0.0,1.44,79.19,191.39
27.99,0.0,2.47,78.75,226.04
28.09,8.27,1.6,73.72,216.79
28.32,8.27,1.91,76.63,252.73
27.1,0.0,1.65,81.46,142.23
27.74,8.27,1.17,78.42,227.11
27.91,4.91,1.21,78.94,197.98
27.46,9.81,1.54,79.7,185.88
27.56,0.0,1.71,80.06,178.85
27.05,9.81,1.0,80.66,148.77
26.93,14.72,1.21,81.89,182.33
26.26,14.96,2.52,87.5,106.74
27.06,0.0,1.94,82.28,152.64
27.78,0.0,1.21,79.99,241.6
27.87,7.48,1.41,78.53,253.59
26.38,29.93,1.64,85.57,119.32
27.51,14.62,0.73,79.07,143.8
27.85,0.0,1.13,76.85,187.83
27.49,29.24,1.06,79.55,198.35
27.65,0.0,2.04,82.01,225.54
27.26,0.0,2.12,82.8,228.04
26.66,2.01,1.46,84.47,171.74
27.53,0.0,1.6,80.3,238.57
27.18,2.01,2.02,83.61,223.46
27.98,4.01,0.59,75.51,240.04
26.59,8.02,1.2,82.62,173.93
26.38,22.16,0.7,86.09,165.35
26.66,22.16,0.57,81.41,176.65
26.81,0.0,1.5,81.91,199.41
27.58,11.08,1.74,77.27,237.04
27.09,11.08,1.23,80.19,202.57
27.6,0.0,0.85,77.32,235.4
27.83,0.0,1.98,77.43,237.33
27.26,37.79,1.94,82.43,232.72
26.48,0.0,1.6,84.54,151.33
27.69,0.0,1.55,78.33,247.64
27.81,5.48,1.39,76.77,253.65
27.73,10.96,2.07,80.69,247.27
26.73,10.96,1.12,81.07,146.63
26.74,5.48,1.66,82.17,116.52
27.59,10.96,1.1,77.52,252.94
27.22,0.0,0.74,78.69,191.68
26.82,18.02,1.15,83.8,190.88
26.37,13.52,1.48,85.56,110.64
27.03,4.51,2.05,81.84,205.7
26.47,4.51,1.4,81.93,185.99
26.21,14.28,1.25,83.24,136.73
26.95,0.0,1.49,81.77,184.56
27.04,0.0,0.78,79.2,223.55
26.78,14.28,0.55,82.39,186.11
26.08,9.52,1.25,85.19,96.35
27.34,4.76,0.75,79.97,234.71
27.38,0.0,1.04,77.16,238.71
27.39,0.0,0.4,79.01,243.44
26.74,23.91,0.38,81.69,129.31
27.47,7.97,0.76,78.75,193.96
27.51,23.91,1.52,79.72,183.57
27.24,18.1,2.5,81.84,215.35
27.65,0.0,1.82,79.85,208.28
27.17,23.76,0.51,82.57,109.78
26.58,7.92,0.6,81.26,73.19
26.82,7.92,0.33,80.7,194.9
26.24,0.0,1.05,85.77,189.63
26.48,0.0,2.4,84.9,185.83
27.18,0.0,2.3,83.57,241.12
26.68,0.0,1.02,83.25,200.62
26.16,17.53,0.88,82.51,101.46
26.8,20.9,0.63,81.55,223.28
26.79,13.93,1.54,84.1,204.69
26.37,0.0,2.1,85.93,140.95
26.81,0.0,0.28,82.27,219.43
26.78,6.97,0.99,80.48,155.3
27.56,0.0,1.23,77.07,243.86
27.09,0.0,2.2,81.63,222.13
27.36,17.63,1.27,78.09,250.33
27.03,17.63,1.21,81.6,211.8
27.15,0.0,1.03,80.46,268.44
27.04,0.0,1.48,80.64,262.77
27.28,32.3,1.53,82.73,249.06
26.93,0.0,1.08,83.73,167.87
27.34,10.77,0.63,80.06,251.51
27.51,10.77,0.61,77.16,276.07
27.76,0.0,1.64,76.33,250.29
26.8,8.65,1.63,83.38,201.43
27.19,0.0,1.94,81.52,225.98
27.14,0.0,1.88,80.33,235.39
27.37,0.0,0.33,79.59,220.62
26.74,34.61,1.4,83.89,210.92
26.64,0.0,0.26,81.7,141.98
27.16,0.0,0.99,79.55,244.49
27.34,0.0,1.29,81.18,206.75
27.31,0.0,0.8,80.3,256.98
26.77,15.25,0.7,81.28,177.43
26.5,0.0,0.92,82.79,200.88
27.02,29.15,0.33,79.96,244.47
26.9,0.0,0.78,82.04,213.04
26.26,0.0,0.86,84.8,200.37
27.46,0.0,1.15,79.98,247.98
27.8,0.0,1.48,77.31,257.37
27.67,0.0,2.04,77.96,247.81
27.61,0.0,1.81,77.93,225.22
27.83,0.0,1.21,76.61,264.46
27.64,19.44,1.82,77.12,240.23
26.57,3.15,0.71,84.83,206.57
27.95,0.0,1.27,74.18,278.59
28.07,3.15,1.69,74.84,263.49
27.56,3.15,1.45,80.54,210.81
28.0,0.0,1.95,76.43,250.58
27.66,0.0,1.72,80.08,231.34
27.45,6.15,1.21,78.73,186.72
27.44,6.15,1.99,80.9,214.35
27.36,30.74,2.05,79.7,203.06
27.5,0.0,2.19,77.86,172.62
27.25,5.4,2.69,83.11,201.95
26.67,5.4,0.76,82.8,186.11
27.62,0.0,0.97,78.5,225.72
28.26,0.0,0.89,76.41,253.29
27.82,10.79,0.95,77.97,233.44
27.3,2.96,1.02,78.97,155.69
27.03,14.82,1.21,85.32,153.57
27.84,0.0,2.04,76.85,213.42
27.9,0.0,1.42,74.88,219.27
27.38,0.0,0.67,81.33,211.55
27.22,8.56,0.4,82.65,224.64
27.34,0.0,0.29,79.77,193.31
27.83,8.56,0.55,78.05,236.29
27.88,8.56,0.7,75.82,232.56
27.05,8.56,0.53,81.68,227.39
26.91,0.0,0.34,81.71,227.6
27.43,0.0,0.23,78.91,231.67
28.08,0.0,0.97,76.2,247.98
28.24,0.0,1.41,74.37,263.06
28.15,0.0,1.13,77.52,266.61
27.8,4.62,0.96,81.16,255.39
27.31,9.24,0.55,81.56,249.57
27.19,4.62,0.27,79.94,225.23
27.44,0.0,1.29,79.41,250.49
27.44,13.85,2.35,81.61,243.73
26.8,5.01,1.59,81.79,221.63
26.98,0.0,1.17,81.39,198.29
26.86,15.02,0.6,82.21,179.87
27.29,5.01,0.99,76.17,204.18
26.37,10.01,2.7,82.96,135.21
26.09,0.0,0.51,83.95,164.57
26.0,5.76,2.14,87.76,153.86
26.77,0.0,0.7,81.43,147.89
27.9,11.51,2.1,73.67,241.9
26.96,11.51,0.82,82.53,182.36
26.42,0.0,2.13,85.25,190.61
26.52,0.0,2.46,84.98,184.25
26.52,0.0,0.85,84.4,135.89
27.37,10.4,1.24,79.81,217.97
27.35,5.2,1.41,80.84,172.7
27.58,0.0,1.01,78.27,226.2
27.22,4.04,0.88,79.52,222.06
27.2,0.0,1.02,79.31,230.5
27.75,0.0,0.63,75.96,228.39
27.49,8.08,1.77,77.21,206.1
26.84,8.08,1.67,81.04,147.62
27.09,0.0,0.95,77.84,183.08
27.55,0.0,0.9,77.2,223.86
27.62,0.0,1.08,76.92,216.71
27.53,13.54,1.02,78.95,218.84
26.76,0.0,0.8,84.13,189.56
26.85,14.11,1.33,80.68,166.93
26.6,14.11,2.12,85.16,162.31
27.55,0.0,1.43,80.44,199.19
27.64,0.0,1.05,78.69,217.49
27.52,0.0,1.08,76.92,175.19
27.43,0.0,1.1,78.32,213.43
27.23,4.42,1.78,78.9,170.93
27.5,4.42,2.36,76.93,196.14
26.83,8.83,1.9,79.57,153.08
26.67,4.42,1.93,79.37,154.67
27.12,0.0,1.06,79.97,197.51
27.18,0.0,1.68,78.33,184.46
26.76,4.64,1.25,80.6,164.49
27.22,18.56,3.5,75.76,181.56
27.19,0.0,1.73,78.43,150.86
26.53,4.28,1.27,81.39,127.3
26.77,8.57,0.51,83.3,159.43
26.65,4.28,1.44,83.89,154.78
26.53,0.0,2.14,83.61,118.18
27.28,4.28,0.67,82.29,163.09
26.84,0.0,1.39,84.61,178.88
26.31,0.0,2.43,84.77,157.0
26.47,0.0,1.53,83.77,182.15
26.88,0.0,1.16,78.63,198.91
26.78,0.0,1.34,79.2,188.22
26.93,0.0,0.83,78.15,207.01
27.11,0.0,0.7,79.76,219.09
27.09,0.0,0.88,79.94,200.21
26.37,10.91,0.92,82.48,158.37
25.77,5.45,1.09,85.37,129.75
25.97,0.0,0.44,84.76,102.86
26.8,0.0,0.51,80.16,215.88
27.11,8.69,0.91,79.09,209.26
26.92,0.0,0.44,80.34,223.27
26.94,0.0,0.96,79.22,211.6
27.33,0.0,1.46,76.41,214.4
26.72,0.0,1.71,80.08,168.03
27.2,0.0,2.25,76.02,206.04
26.37,20.43,0.69,81.8,155.55
26.0,5.11,1.29,83.55,98.42
26.35,15.32,0.21,81.93,182.41
26.42,0.0,0.78,81.26,171.45
26.13,22.94,1.51,83.75,173.02
25.15,22.94,4.01,84.95,122.19
25.7,18.35,4.93,82.0,131.43
25.64,22.94,3.22,84.44,138.74
26.36,0.0,1.09,82.91,189.36
26.75,0.0,1.1,80.27,226.4
26.89,0.0,1.5,80.15,204.73
26.89,0.0,1.93,78.87,207.62
27.07,0.0,2.49,77.8,208.5
27.05,0.0,0.99,79.95,199.55
26.91,0.0,0.67,79.06,173.71
26.7,23.48,0.87,81.31,150.82
26.34,0.0,1.72,84.06,168.57
26.53,0.0,0.62,82.45,180.64
26.73,0.0,0.7,81.79,222.08
26.33,11.47,0.46,83.54,191.88
25.99,11.47,1.19,83.66,155.4
25.9,11.47,0.2,85.22,154.21
26.19,11.47,0.79,82.09,190.26
26.5,3.21,0.5,81.14,215.41
26.32,6.43,1.4,82.01,162.46
25.82,9.64,2.53,80.23,176.85
25.7,3.21,2.6,81.38,126.33
26.29,3.21,3.63,78.87,216.25
25.93,5.01,4.5,81.86,161.04
25.58,12.52,2.54,82.55,213.59
25.07,10.01,4.66,84.96,133.31
25.33,10.01,5.43,82.47,120.4
25.55,7.51,4.76,77.66,128.89
25.28,17.53,4.01,83.29,81.42
24.68,35.3,3.15,89.07,23.1
25.37,21.18,1.86,86.75,91.5
25.83,21.18,0.7,85.14,183.52
25.93,7.06,2.55,86.69,172.44
26.33,0.0,1.5,86.11,245.11
26.52,0.0,0.9,84.68,219.83
26.52,0.0,1.5,84.59,225.72
26.68,0.0,1.02,83.78,224.7
26.93,0.0,1.54,82.62,227.45
26.54,0.0,1.35,83.08,206.24
26.56,17.53,0.58,84.96,234.45
26.25,35.06,1.31,83.71,171.78
25.83,0.0,2.29,82.01,195.04
26.36,0.0,1.76,78.69,220.78
26.61,0.0,1.79,79.15,233.25
26.37,14.29,3.2,80.42,224.86
25.08,57.18,3.83,86.09,99.27
25.34,7.15,2.15,86.02,125.14
26.22,0.0,1.8,82.92,165.06
26.54,0.0,1.76,79.0,239.4
26.5,0.0,2.48,78.91,214.53
25.45,13.24,2.89,83.58,168.52
24.52,13.24,3.89,84.4,62.54
25.8,0.0,4.15,74.02,236.75
25.76,13.24,3.48,71.62,245.54
25.37,18.14,4.83,75.91,199.64
24.73,22.68,3.8,87.0,35.46
25.95,0.0,0.19,83.2,229.36
26.18,8.29,2.43,84.63,205.97
25.84,8.29,0.91,85.77,168.14
25.93,0.0,0.56,83.37,200.6
26.34,8.29,0.99,82.58,238.38
26.34,8.29,2.07,79.25,246.92
25.84,7.2,2.43,83.93,212.06
25.84,21.59,1.12,82.86,178.79
25.72,0.0,1.5,84.57,172.35
25.98,0.0,2.57,83.86,173.6
26.53,0.0,2.61,81.37,245.49
26.47,6.59,2.81,82.94,229.76
26.37,6.59,1.87,83.86,228.73
26.73,6.59,2.78,77.51,223.02
26.75,0.0,0.49,79.02,199.89
26.0,6.59,0.76,84.21,175.93
25.59,6.08,0.82,85.91,142.54
26.47,6.08,2.1,82.41,215.49
26.4,6.08,2.74,81.09,203.86
25.95,0.0,2.01,84.19,182.29
26.15,18.25,2.65,84.75,129.3
26.05,0.0,1.66,84.7,149.77
26.37,0.0,1.84,83.91,158.52
26.55,0.0,1.98,81.91,171.36
26.1,16.88,2.73,85.62,170.78
25.8,11.25,2.22,85.3,136.62
25.68,9.98,2.79,86.33,104.49
26.41,9.98,1.8,83.29,159.84
26.27,9.98,1.01,82.81,182.77
26.84,0.0,1.95,81.59,242.39
27.31,0.0,0.98,80.33,279.1
27.12,0.0,0.91,80.36,271.95
26.79,0.0,2.79,82.6,239.43
27.22,11.48,2.28,78.96,254.09
27.64,11.48,1.62,75.97,268.36
27.24,0.0,0.55,80.38,270.78
26.86,11.48,1.3,81.74,247.01
26.73,0.0,3.07,77.86,236.63
26.45,0.0,2.69,77.1,226.73
26.52,0.0,2.25,78.61,220.62
26.6,0.0,2.32,77.19,211.57
27.25,0.0,0.95,73.25,264.3
26.75,0.0,0.8,80.0,241.63
27.29,0.0,0.7,79.63,242.17
26.93,0.0,3.39,79.51,224.35
26.87,0.0,3.04,78.57,230.04
